,place name,category,city,link
55,Restaurant Jade,Restaurant,Agadir,https://www.tripadvisor.com/Restaurant_Review-g293731-d25157017-Reviews-Restaurant_Jade-Agadir_Souss_Massa.html
56,Amadil Ocean Club,Restaurant,Agadir,https://www.tripadvisor.com/Hotel_Review-g293731-d316609-Reviews-Amadil_Ocean_Club-Agadir_Souss_Massa.html?
57,The Blacksmith,Restaurant,Agadir,https://www.tripadvisor.com/Restaurant_Review-g293731-d26555772-Reviews-The_Blacksmith-Agadir_Souss_Massa.html
58,Le Flore,Restaurant,Agadir,https://www.tripadvisor.com/Restaurant_Review-g293731-d1193709-Reviews-Le_Flore-Agadir_Souss_Massa.html
59,Cafe Restaurant Ibtissam,Restaurant,Agadir,https://www.tripadvisor.com/Restaurant_Review-g293731-d1504485-Reviews-Cafe_Restaurant_Ibtissam-Agadir_Souss_Massa.html
60,La Médina d'Agadir,Tourist+Attraction,Agadir,https://www.tripadvisor.com/Attraction_Review-g293731-d2248700-Reviews-La_Medina_d_Agadir-Agadir_Souss_Massa.html
61,Kasbah Agadir Oufella,Tourist+Attraction,Agadir,https://www.tripadvisor.com/Attraction_Review-g293731-d481070-Reviews-Kasbah_Agadir_Oufella-Agadir_Souss_Massa.html
62,Plage d'Agadir,Tourist+Attraction,Agadir,https://www.tripadvisor.com/Attraction_Review-g293731-d481060-Reviews-Plage_d_Agadir-Agadir_Souss_Massa.html
63,Marina D'Agadir,Tourist+Attraction,Agadir,https://www.tripadvisor.com/Attraction_Review-g293731-d3688661-Reviews-Marina_D_Agadir-Agadir_Souss_Massa.html
64,Authentic Food Tour in Agadir - Eat Like A Local,Tourist+Attraction,Agadir,https://www.tripadvisor.com/AttractionProductReview-g293731-d25419910-Authentic_Food_Tour_in_Agadir_Eat_Like_A_Local-Agadir_Souss_Massa.html
65,Agadir: Desert Quad Bike Safari with Hotel Pickup & Drop-off,Tourist+Attraction,Agadir,https://www.tripadvisor.com/AttractionProductReview-g293731-d26683322-Agadir_Desert_Quad_Bike_Safari_with_Hotel_Pickup_Drop_off-Agadir_Souss_Massa.html
66,Agadir Journey,Tourist+Attraction,Agadir,https://www.tripadvisor.com/Attraction_Review-g293731-d8047011-Reviews-Agadir_Journey-Agadir_Souss_Massa.html
67,Agadir Half-Day Tour,Tourist+Attraction,Agadir,https://www.tripadvisor.com/AttractionProductReview-g293731-d12471732-Agadir_Half_Day_Tour-Agadir_Souss_Massa.html
68,Admire Morocco,Tourist+Attraction,Agadir,https://www.tripadvisor.com/Attraction_Review-g293731-d12600493-Reviews-Admire_Morocco-Agadir_Souss_Massa.html
69,Agadir City Tours & Sightseeing with Souk elhad Market,Tourist+Attraction,Agadir,https://www.tripadvisor.com/AttractionProductReview-g293731-d17682702-Agadir_City_Tours_Sightseeing_with_Souk_elhad_Market-Agadir_Souss_Massa.html
70,Agadir Guided old medina Tour With Hotel Transfer,Tourist+Attraction,Agadir,https://www.tripadvisor.com/AttractionProductReview-g293731-d32228662-Agadir_Guided_old_medina_Tour_With_Hotel_Transfer-Agadir_Souss_Massa.html
71,Agadir Tagesausfluge,Tourist+Attraction,Agadir,https://www.tripadvisor.com/Attraction_Review-g293731-d4100119-Reviews-Agadir_Tagesausfluge-Agadir_Souss_Massa.html
72,Anna & Layla Travel,Tourist+Attraction,Agadir,https://www.tripadvisor.com/Attraction_Review-g293731-d13880141-Reviews-Anna_Layla_Travel-Agadir_Souss_Massa.html
73,Marrakech Day Trip From Agadir,Tourist+Attraction,Agadir,https://www.tripadvisor.com/AttractionProductReview-g293731-d13969239-Marrakech_Day_Trip_From_Agadir-Agadir_Souss_Massa.html
74,Agadir cable car Telepherique,Tourist+Attraction,Agadir,https://www.tripadvisor.com/AttractionProductReview-g293731-d14779049-Agadir_cable_car_Telepherique-Agadir_Souss_Massa.html
75,Sahara Tours International,Tourist+Attraction,Agadir,https://www.tripadvisor.com/Attraction_Review-g293731-d2171935-Reviews-Sahara_Tours_International-Agadir_Souss_Massa.html
76,Explore Agadir Souk El Had With a Licensed Tour Guide,Tourist+Attraction,Agadir,https://www.tripadvisor.com/AttractionProductReview-g293731-d17018608-Explore_Agadir_Souk_El_Had_With_a_Licensed_Tour_Guide-Agadir_Souss_Massa.html
77,Coeur de Nature,Tourist+Attraction,Agadir,https://www.tripadvisor.com/Attraction_Review-g293731-d7083815-Reviews-Coeur_de_Nature-Agadir_Souss_Massa.html
78,Dylan The Goat,Tourist+Attraction,Agadir,https://www.tripadvisor.com/Attraction_Review-g293731-d3462757-Reviews-Dylan_The_Goat-Agadir_Souss_Massa.html
79,Danialand Téléphérique,Tourist+Attraction,Agadir,https://www.tripadvisor.com/Attraction_Review-g293731-d26369320-Reviews-Danialand_Telepherique-Agadir_Souss_Massa.html
80,Souk El Had d'Agadir,Tourist+Attraction,Agadir,https://www.tripadvisor.com/Attraction_Review-g293731-d4228498-Reviews-Souk_El_Had_d_Agadir-Agadir_Souss_Massa.html
81,Crocoparc,Tourist+Attraction,Agadir,https://www.tripadvisor.com/Attraction_Review-g293731-d8152172-Reviews-Crocoparc-Agadir_Souss_Massa.html
82,Full-Day Safari Small Desert With Lunch,Tourist+Attraction,Agadir,https://www.tripadvisor.com/AttractionProductReview-g293731-d13969242-Full_Day_Safari_Small_Desert_With_Lunch-Agadir_Souss_Massa.html
83,Paradise Valley Agadir,Tourist+Attraction,Agadir,https://www.tripadvisor.com/Attraction_Review-g293731-d8092332-Reviews-Paradise_Valley_Agadir-Agadir_Souss_Massa.html
84,Paradise Valley and Atlas Mountains Adventure in Agadir,Tourist+Attraction,Agadir,https://www.tripadvisor.com/AttractionProductReview-g293731-d26720077-Paradise_Valley_and_Atlas_Mountains_Adventure_in_Agadir-Agadir_Souss_Massa.html
85,"Agadir Experience, City Tour in 3 Hours",Tourist+Attraction,Agadir,https://www.tripadvisor.com/AttractionProductReview-g293731-d27704430-Agadir_Experience_City_Tour_in_3_Hours-Agadir_Souss_Massa.html
86,Go With Your Guide,Tourist+Attraction,Agadir,https://www.tripadvisor.com/Attraction_Review-g293731-d14799511-Reviews-Go_With_Your_Guide-Agadir_Souss_Massa.html
87,Jeep safari 4x4 mini sahara desert with Berber Lunch,Tourist+Attraction,Agadir,https://www.tripadvisor.com/AttractionProductReview-g293731-d28147548-Jeep_safari_4x4_mini_sahara_desert_with_Berber_Lunch-Agadir_Souss_Massa.html
88,Skip the Line Ticket to Crocoparc with Optional Transfert,Tourist+Attraction,Agadir,https://www.tripadvisor.com/AttractionProductReview-g293731-d14037943-Skip_the_Line_Ticket_to_Crocoparc_with_Optional_Transfert-Agadir_Souss_Massa.html
89,Agadir Fishing Port,Tourist+Attraction,Agadir,https://www.tripadvisor.com/Attraction_Review-g293731-d318066-Reviews-Agadir_Fishing_Port-Agadir_Souss_Massa.html
90,Movenpick Hotel Casablanca,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g293732-d299161-Reviews-Movenpick_Hotel_Casablanca-Casablanca_Casablanca_Settat.html?
91,Casablanca Hotel By Library Hotel Collection,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g60763-d113317-Reviews-Casablanca_Hotel_By_Library_Hotel_Collection-New_York_City_New_York.html?
92,Le Casablanca Hotel,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g293732-d11953047-Reviews-Le_Casablanca_Hotel-Casablanca_Casablanca_Settat.html?
93,CasaBlanca Hotel,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g147320-d1456033-Reviews-CasaBlanca_Hotel-San_Juan_Puerto_Rico.html?
94,Four Seasons Hotel Casablanca,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g293732-d8782614-Reviews-Four_Seasons_Hotel_Casablanca-Casablanca_Casablanca_Settat.html?
95,Hyatt Regency Casablanca,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g293732-d303054-Reviews-Hyatt_Regency_Casablanca-Casablanca_Casablanca_Settat.html?
96,Wyndham Casablanca Jakarta,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g294229-d306854-Reviews-Wyndham_Casablanca_Jakarta-Jakarta_Java.html?
97,Casablanca,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g297605-d315585-Reviews-Casablanca-Candolim_Bardez_North_Goa_District_Goa.html?
98,Novotel Casablanca City Center Hotel,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g293732-d656311-Reviews-Novotel_Casablanca_City_Center_Hotel-Casablanca_Casablanca_Settat.html?
99,Sofitel Casablanca Tour Blanche,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g293732-d2542825-Reviews-Sofitel_Casablanca_Tour_Blanche-Casablanca_Casablanca_Settat.html?
100,Apartamentos Casablanca,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g187481-d295807-Reviews-Apartamentos_Casablanca-Puerto_de_la_Cruz_Tenerife_Canary_Islands.html?
101,"Casablanca Hotel, Casino, Golf & Spa",Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g45973-d142076-Reviews-Casablanca_Hotel_Casino_Golf_Spa-Mesquite_Nevada.html?
102,Hôtel Le Doge,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g293732-d1776431-Reviews-Hotel_Le_Doge-Casablanca_Casablanca_Settat.html?
103,Casablanca Marriott Hotel,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g293732-d25180241-Reviews-Casablanca_Marriott_Hotel-Casablanca_Casablanca_Settat.html?
104,Casablanca Hotel,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g293926-d3751393-Reviews-Casablanca_Hotel-Hue_Thua_Thien_Hue_Province.html?
105,Hotel Casablanca,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g562815-d576647-Reviews-Hotel_Casablanca-Santa_Ponsa_Calvia_Majorca_Balearic_Islands.html?
106,Hotel Farah Casablanca,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g293732-d670657-Reviews-Hotel_Farah_Casablanca-Casablanca_Casablanca_Settat.html?
107,Hôtel Club Val d'Anfa Casablanca,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g293732-d551014-Reviews-Hotel_Club_Val_d_Anfa_Casablanca-Casablanca_Casablanca_Settat.html?
108,Barceló Anfa Casablanca,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g293732-d15515018-Reviews-Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat.html?
109,Servatur Casablanca Suites & Spa,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g635887-d776548-Reviews-Servatur_Casablanca_Suites_Spa-Puerto_Rico_Gran_Canaria_Canary_Islands.html?
110,Casablanca Restaurant,Hotel,Casablanca,https://www.tripadvisor.com/Restaurant_Review-g297972-d1600284-Reviews-Casablanca_Restaurant-Kusadasi_Turkish_Aegean_Coast.html
111,Hotel Casablanca San Andrés,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g297482-d641303-Reviews-Hotel_Casablanca_San_Andres-San_Andres_Island_San_Andres_and_Providencia_Department.html?
112,Casablanca Inn,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g33012-d78127-Reviews-Casablanca_Inn-San_Clemente_California.html?
113,The Casablanca on the Ocean Hotel,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g34439-d240164-Reviews-The_Casablanca_on_the_Ocean_Hotel-Miami_Beach_Florida.html?
114,Hotel Kenzi Basma,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g293732-d304343-Reviews-Hotel_Kenzi_Basma-Casablanca_Casablanca_Settat.html?
115,Casablanca Hotel,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g34345-d1792419-Reviews-Casablanca_Hotel-Key_West_Florida_Keys_Florida.html?
116,Moroccan House Hotel Casablanca,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g293732-d2078255-Reviews-Moroccan_House_Hotel_Casablanca-Casablanca_Casablanca_Settat.html?
117,Beach Front Hotel - Casablanca Sayulita,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g445056-d640660-Reviews-Beach_Front_Hotel_Casablanca_Sayulita-Sayulita_Pacific_Coast.html?
118,MELLIBER Appart Hotel,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g293732-d11550032-Reviews-MELLIBER_Appart_Hotel-Casablanca_Casablanca_Settat.html?
119,Casablanca,Hotel,Casablanca,https://www.tripadvisor.com/Hotel_Review-g46341-d13899551-Reviews-Casablanca-Cape_May_Cape_May_County_New_Jersey.html?
120,Casablanca Restaurant,Restaurant,Casablanca,https://www.tripadvisor.com/Restaurant_Review-g297972-d1600284-Reviews-Casablanca_Restaurant-Kusadasi_Turkish_Aegean_Coast.html
121,Casablanca Cafe,Restaurant,Casablanca,https://www.tripadvisor.com/Restaurant_Review-g34227-d447978-Reviews-Casablanca_Cafe-Fort_Lauderdale_Broward_County_Florida.html
122,Casablanca,Restaurant,Casablanca,https://www.tripadvisor.com/Restaurant_Review-g294480-d2041585-Reviews-Casablanca-Panama_City_Panama_Province.html
123,Casablanca,Restaurant,Casablanca,https://www.tripadvisor.com/Hotel_Review-g297605-d315585-Reviews-Casablanca-Candolim_Bardez_North_Goa_District_Goa.html?
124,Rick's Cafe,Restaurant,Casablanca,https://www.tripadvisor.com/Restaurant_Review-g293732-d938987-Reviews-Rick_s_Cafe-Casablanca_Casablanca_Settat.html
125,Movenpick Hotel Casablanca,Restaurant,Casablanca,https://www.tripadvisor.com/Hotel_Review-g293732-d299161-Reviews-Movenpick_Hotel_Casablanca-Casablanca_Casablanca_Settat.html?
126,Four Seasons Hotel Casablanca,Restaurant,Casablanca,https://www.tripadvisor.com/Hotel_Review-g293732-d8782614-Reviews-Four_Seasons_Hotel_Casablanca-Casablanca_Casablanca_Settat.html?
127,Sofitel Casablanca Tour Blanche,Restaurant,Casablanca,https://www.tripadvisor.com/Hotel_Review-g293732-d2542825-Reviews-Sofitel_Casablanca_Tour_Blanche-Casablanca_Casablanca_Settat.html?
128,La Sqala,Restaurant,Casablanca,https://www.tripadvisor.com/Restaurant_Review-g293732-d1205777-Reviews-La_Sqala-Casablanca_Casablanca_Settat.html
129,Le Cuisto Traditionnel,Restaurant,Casablanca,https://www.tripadvisor.com/Restaurant_Review-g293732-d11761156-Reviews-Le_Cuisto_Traditionnel-Casablanca_Casablanca_Settat.html
130,Casablanca Restaurant,Restaurant,Casablanca,https://www.tripadvisor.com/Restaurant_Review-g616032-d1605077-Reviews-Casablanca_Restaurant-Dumaguete_City_Negros_Oriental_Negros_Island_Visayas.html
131,Le Casablanca Hotel,Restaurant,Casablanca,https://www.tripadvisor.com/Hotel_Review-g293732-d11953047-Reviews-Le_Casablanca_Hotel-Casablanca_Casablanca_Settat.html?
132,Restaurant Dar El Kaid,Restaurant,Casablanca,https://www.tripadvisor.com/Restaurant_Review-g293732-d25311337-Reviews-Restaurant_Dar_El_Kaid-Casablanca_Casablanca_Settat.html
133,Casablanca Restaurant Gumbet,Restaurant,Casablanca,https://www.tripadvisor.com/Restaurant_Review-g298661-d2723629-Reviews-Casablanca_Restaurant_Gumbet-Gumbet_Bodrum_District_Mugla_Province_Turkish_Aegean.html
134,Restaurant La Bavaroise,Restaurant,Casablanca,https://www.tripadvisor.com/Restaurant_Review-g293732-d866291-Reviews-Restaurant_La_Bavaroise-Casablanca_Casablanca_Settat.html
135,Dar Dada,Restaurant,Casablanca,https://www.tripadvisor.com/Restaurant_Review-g293732-d19283910-Reviews-Dar_Dada-Casablanca_Casablanca_Settat.html
136,Barceló Anfa Casablanca,Restaurant,Casablanca,https://www.tripadvisor.com/Hotel_Review-g293732-d15515018-Reviews-Barcelo_Anfa_Casablanca-Casablanca_Casablanca_Settat.html?
137,Blend Gourmet Burger,Restaurant,Casablanca,https://www.tripadvisor.com/Restaurant_Review-g293732-d4787260-Reviews-Blend_Gourmet_Burger-Casablanca_Casablanca_Settat.html
138,Casablanca Bar,Restaurant,Casablanca,https://www.tripadvisor.com/Restaurant_Review-g663146-d3340313-Reviews-Casablanca_Bar-Kriopigi_Kassandra_Halkidiki_Region_Central_Macedonia.html
139,Le Cabestan - Ocean View,Restaurant,Casablanca,https://www.tripadvisor.com/Restaurant_Review-g293732-d2056884-Reviews-Le_Cabestan_Ocean_View-Casablanca_Casablanca_Settat.html
140,Novotel Casablanca City Center Hotel,Restaurant,Casablanca,https://www.tripadvisor.com/Hotel_Review-g293732-d656311-Reviews-Novotel_Casablanca_City_Center_Hotel-Casablanca_Casablanca_Settat.html?
141,Hôtel Le Doge,Restaurant,Casablanca,https://www.tripadvisor.com/Hotel_Review-g293732-d1776431-Reviews-Hotel_Le_Doge-Casablanca_Casablanca_Settat.html?
142,ILOLI,Restaurant,Casablanca,https://www.tripadvisor.com/Restaurant_Review-g293732-d4469297-Reviews-ILOLI-Casablanca_Casablanca_Settat.html
143,Casablanca Restaurant,Restaurant,Casablanca,https://www.tripadvisor.com/Restaurant_Review-g60652-d434085-Reviews-Casablanca_Restaurant-Kailua_Oahu_Hawaii.html
144,La Pergola,Restaurant,Casablanca,https://www.tripadvisor.com/Restaurant_Review-g293732-d11958591-Reviews-La_Pergola-Casablanca_Casablanca_Settat.html
145,Macerado,Restaurant,Casablanca,https://www.tripadvisor.com/Restaurant_Review-g1023792-d1956652-Reviews-Macerado-Casablanca_Valparaiso_Region.html
146,Mood's Café-Restaurant,Restaurant,Casablanca,https://www.tripadvisor.com/Restaurant_Review-g293732-d23444184-Reviews-Mood_s_Cafe_Restaurant-Casablanca_Casablanca_Settat.html
147,Organic Kitchen,Restaurant,Casablanca,https://www.tripadvisor.com/Restaurant_Review-g293732-d12300276-Reviews-Organic_Kitchen-Casablanca_Casablanca_Settat.html
148,Casablanca Restaurant,Restaurant,Casablanca,https://www.tripadvisor.com/Restaurant_Review-g55197-d847848-Reviews-Casablanca_Restaurant-Memphis_Tennessee.html
149,Casablanca,Restaurant,Casablanca,https://www.tripadvisor.com/Restaurant_Review-g186460-d23869208-Reviews-Casablanca-Cardiff_South_Wales_Wales.html
150,Casablanca Half-day Guided Tour with Hassan II mosque ticket,Tourist+Attraction,Casablanca,https://www.tripadvisor.com/AttractionProductReview-g293732-d27119968-Casablanca_Half_day_Guided_Tour_with_Hassan_II_mosque_ticket-Casablanca_Casablanca.html
151,Casa Tramway,Tourist+Attraction,Casablanca,https://www.tripadvisor.com/Attraction_Review-g293732-d9466376-Reviews-Casa_Tramway-Casablanca_Casablanca_Settat.html
152,Habzimth Tours,Tourist+Attraction,Casablanca,https://www.tripadvisor.com/Attraction_Review-g293732-d19677944-Reviews-Habzimth_Tours-Casablanca_Casablanca_Settat.html
153,Estancia El Cuadro,Tourist+Attraction,Casablanca,https://www.tripadvisor.com/Attraction_Review-g1023792-d1371548-Reviews-Estancia_El_Cuadro-Casablanca_Valparaiso_Region.html
154,Private Tour of Casablanca with Hassan II Mosque Entry Ticket,Tourist+Attraction,Casablanca,https://www.tripadvisor.com/AttractionProductReview-g293732-d24871253-Private_Tour_of_Casablanca_with_Hassan_II_Mosque_Entry_Ticket-Casablanca_Casablanc.html
155,Casablanca City Tour with Hassan II mosque ticket,Tourist+Attraction,Casablanca,https://www.tripadvisor.com/AttractionProductReview-g293732-d13365590-Casablanca_City_Tour_with_Hassan_II_mosque_ticket-Casablanca_Casablanca_Settat.html
156,Day Trip To Casablanca from Marrakech,Tourist+Attraction,Casablanca,https://www.tripadvisor.com/AttractionProductReview-g2626640-d25082924-Day_Trip_To_Casablanca_from_Marrakech-Marrakech_Safi.html
157,Quartier Habous,Tourist+Attraction,Casablanca,https://www.tripadvisor.com/Attraction_Review-g293732-d7980715-Reviews-Quartier_Habous-Casablanca_Casablanca_Settat.html
158,Casablanca: Hassan II Mosque & City Highlights Tour,Tourist+Attraction,Casablanca,https://www.tripadvisor.com/AttractionProductReview-g293732-d19772220-Casablanca_Hassan_II_Mosque_City_Highlights_Tour-Casablanca_Casablanca_Settat.html
159,Old Medina of Casablanca,Tourist+Attraction,Casablanca,https://www.tripadvisor.com/Attraction_Review-g293732-d481124-Reviews-Old_Medina_of_Casablanca-Casablanca_Casablanca_Settat.html
160,Hassan II Mosque,Tourist+Attraction,Casablanca,https://www.tripadvisor.com/Attraction_Review-g293732-d317997-Reviews-Hassan_II_Mosque-Casablanca_Casablanca_Settat.html
161,Casablanca City Night Tour and Traditional Moroccan Dinner,Tourist+Attraction,Casablanca,https://www.tripadvisor.com/AttractionProductReview-g293732-d25318958-Casablanca_City_Night_Tour_and_Traditional_Moroccan_Dinner-Casablanca_Casablanca_S.html
162,Private Guided Tour of Casablanca Including Mosque Entrance,Tourist+Attraction,Casablanca,https://www.tripadvisor.com/AttractionProductReview-g293732-d27127671-Private_Guided_Tour_of_Casablanca_Including_Mosque_Entrance-Casablanca_Casablanca_.html
163,Tour of Casablanca from cruise or hotels,Tourist+Attraction,Casablanca,https://www.tripadvisor.com/AttractionProductReview-g293732-d26455935-Tour_of_Casablanca_from_cruise_or_hotels-Casablanca_Casablanca_Settat.html
164,Navette Casablanca,Tourist+Attraction,Casablanca,https://www.tripadvisor.com/Attraction_Review-g293732-d11898955-Reviews-Navette_Casablanca-Casablanca_Casablanca_Settat.html
165,Casablanca Private City Tour,Tourist+Attraction,Casablanca,https://www.tripadvisor.com/AttractionProductReview-g293732-d27519959-Casablanca_Private_City_Tour-Casablanca_Casablanca_Settat.html
166,Private Tour of Casablanca with Round Trip Airport Transfer,Tourist+Attraction,Casablanca,https://www.tripadvisor.com/AttractionProductReview-g293732-d25302048-Private_Tour_of_Casablanca_with_Round_Trip_Airport_Transfer-Casablanca_Casablanca_.html
167,Rabat Imperial City Day Trip from Casablanca,Tourist+Attraction,Casablanca,https://www.tripadvisor.com/AttractionProductReview-g293732-d11486986-Rabat_Imperial_City_Day_Trip_from_Casablanca-Casablanca_Casablanca_Settat.html
168,Casablanca and Morocco Shared Walking Tour with Licensed Guide,Tourist+Attraction,Casablanca,https://www.tripadvisor.com/AttractionProductReview-g293732-d27131259-Casablanca_and_Morocco_Shared_Walking_Tour_with_Licensed_Guide-Casablanca_Casablan.html
169,Casablanca Half-day guided tour,Tourist+Attraction,Casablanca,https://www.tripadvisor.com/AttractionProductReview-g293732-d26318963-Casablanca_Half_day_guided_tour-Casablanca_Casablanca_Settat.html
